artist,author,gernes,heart,name,star,view,words
UGUME,Jiraigen,"Action,Adapted to Manga,Adventure,Drama,Fantasy,Isekai,Romance,Science Fiction,Seinen,Shounen,Web Novel", 141 ,Manuke na FPS Player ga Isekai e Ochita Baai,5,10299,13787
Tatsuyuki Tanaka,Yuba Isukari,"Action,Adapted to Manga,Adventure,Comedy,Fantasy,Magic,Mecha,Mystery,Science Fiction,Super Power", 29 ,Yokohama-eki SF,4.6,3472,8681
Makai no Juumin,Nerimono Sakamata,"Comedy,Fantasy,Romance,Shounen,Slice of Life", 108 ,Demonic Family: The Duke of Ractos,5,12701,6683
None,Benny Matsuyama,"Drama,Fantasy,Game,One shot", 30 ,Thiếu nữ du hành khắp Hành Tinh,5,4064,3489
Munashichi,Senoo Terasu,"Action,Adventure,Drama,Fantasy,Isekai,Magic,Mystery,Otome Game,Romance,Supernatural,Web Novel", 338 ,Deathbound Duke’s Daughter,5,64985,129651
Chisato Naruse,Tsuyoshi Fujitaka,"Action,Adventure,Comedy,Ecchi,Fantasy,Isekai,Mature,Shounen,Web Novel,Romance", 2286 ,"Sokushi Cheat ga Saikyou Sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga",4.8,764256,299450
None,ヘッドホン侍 (Heddohon samurai?),"Action,Fantasy,School Life,Shounen,Isekai,Magic,Web Novel,Romance", 783 ,"(Um, Sorry) I’ve Been Reincarnated!",4.9,208308,114794
Tomose Shunsaku,Kinugasa Shougo,"Comedy,Drama,Ecchi,Harem,Psychological,Romance,School Life,Seinen,Slice of Life", 2680 ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,4.9,1174011,101148
Achiki,Sawatari Kazami,"Comedy,Romance,School Life", 390 ,Satou-san xát muối chỉ ngọt ngào với mỗi tôi,4.9,23330,7892
Nama,Honobonoru500,"Adapted to Manga,Adventure,Comedy,Fantasy,Isekai,Slice of Life,Web Novel", 237 ,Tối nhược Thuần thú sư bắt đầu cuộc hành trình đi nhặt rác,4.9,30502,13409
Tachibana Omina,Kurona Yuu,"Action,Adapted to Anime,Adapted to Manga,Adult,Adventure,Comedy,Ecchi,Fantasy,Harem,Isekai,Magic,Romance,Slice of Life", 416 ,Isekai Harem Monogatari,4.7,47441,2082
Omoomomo,Nekokuro,"Comedy,Harem,Romance,School Life,Slice of Life", 358 ,"I, a Lonely Otaku Was Surrounded by Some of the Most Beautiful Girls on Campus and Was Called Riajuu Before I Knew It",4.8,17848,4426
None,"Er Mu, 二目","Action,Fantasy,Mature,Mystery,Romance,Web Novel", 604 ,Release that witch,4.8,306799,193971
None,Phẫn Nộ Đích Tùng Thử,"Adventure,Comedy,Drama,Fantasy,Seinen,Tragedy", 334 ,Nhật ký thực nghiệm của tên Lich điên khùng,4.8,107393,126428
Merontomari,Tsukikage,"Action,Adapted to Manga,Fantasy,Romance,Shounen,Supernatural,Web Novel", 295 ,Kuraki Kyuuden no Shisha no Ou,5,20787,7806
Siso,Maromi Maroyaka,"Comedy,Romance,School Life,Slice of Life", 319 ,Bishoujo to Kyori wo Oku Houhou,5,12729,2286
YahaKo,Firehead,"Action,Adventure,Comedy,Fantasy,Supernatural,Web Novel", 761 ,Yasei no Lastboss ga Arawareta! (Web Novel),4.8,192553,207383
Momomochi,Hazuma Takashi,"Comedy,Drama,Romance,School Life,Adapted to Manga", 290 ,Asahina Wakaba to Marumaru na Kareshi,4,21428,10732
None,Ryouta,"Drama,Romance,School Life,Web Novel", 234 ,"Suki datta osananajimi to kawaigatteta kouhai ni uragirareta node, harete josei fushin ni narimashita",4.1,17288,3045
3,Tomonogi Sugihara ( 杉原智則 ),"Action,Adventure,Drama,Fantasy,Psychological,Romance,Seinen", 1310 ,Rakuin no Monshou,4.9,516854,503372
None,Sugaru Miaki,"Drama,Mystery,Psychological,Romance,School Life,Slice of Life,Supernatural", 158 ,The Place You Called From,5,16183,136058
Nozaki Tsubata,Kikuishi Mareho,"Action,Drama,Mystery,Science Fiction", 54 ,Your Forma,3.5,4588,2111
Noriko Meguro,Shien BIS,"Action,Adventure,Fantasy,Horror,Magic,Tragedy", 66 ,Meikyu no Ou,4.9,7776,7056
Mizumoto Seiryuu,Tenkai,"Adventure,Comedy,Fantasy,Gender Bender,Isekai,Shoujo ai,Web Novel", 131 ,Nigotta Hitomi no Lilianne,4.9,8130,3914
Takeoka Miho,Matsumura Ryouya,"Drama,Mystery,Psychological,School Life,Tragedy,One shot", 330 ,Chỉ cần thế thôi là đủ.,5,35571,63320
None,Miki Nazuna ( 三木なずな ),"Action,Adapted to Manga,Adult,Adventure,Comedy,Ecchi,Fantasy,Harem,Isekai,Mature,Web Novel", 665 ,Kujibiki Tokushou: Musou Hāremu ken,4.9,105308,85899
Tef,Leonar D,"Action,Adventure,Fantasy,Harem,Martial Arts,Mature,Romance", 431 ,Ore mo Kuzuda ga Warui no wa Omaerada!,5,27894,8291
None,Kiều Tịch; Qiao Xi; 乔夕,"Chinese Novel,Drama,Historical,One shot,Romance,Tragedy", 26 ,Nỗi bất hạnh của tòa Kim Ốc,4.4,13616,6964
Kakao Lanthanum,Akatsuki Natsume,"Action,Adventure,Comedy,Harem,Magic", 189 ,Combatants Will Be Dispatched!,5,32006,35099
None,じゃき,"Action,Adventure,Comedy,Drama,Fantasy,Psychological,Seinen,Tragedy", 511 ,I'm The Most Evil Support Class 【Talker】 And I'll Subdue The Strongest Clan In The World,4.9,54320,33328
None,Hiroshi Sakurazaka,"Action,Game,Martial Arts,One shot,Science Fiction,Slice of Life,Sports", 35 ,Slum Online,5,4115,4042
Tejima Nari,Shiryu,"Action,Adventure,Fantasy,Harem,Romance", 462 ,"Shi ni Modori, Subete wo Sukuu Tame ni Saikyou e to Itaru",4.9,55433,68039
None,Ishiki Sota,"Adapted to Manga,Romance,School Life,Web Novel,One shot", 170 ,Giọt mộng và hoa tinh cầu,5,9781,7281
Mahaya(真早),Kamachi Kazuma(鎌池 和馬),"Action,Comedy,Harem,Mystery,Science Fiction,Shounen,Supernatural", 225 ,Intellectual Village no Zashiki Warashi,4.7,25638,97192
Yuunagi,Kanazuki Kou,"Action,Adapted to Manga,Adventure,Fantasy,Isekai,Magic,Romance,Seinen,Web Novel", 158 ,Legend,5,13474,15629
Eeru,Omiya Yuu,"Romance,Comedy,Drama", 1635 ,"Kanojo ni Uwaki Sareteita Ore ga, Koakuma na Kouhai ni Natsukarete Imasu",4.9,184231,41477
鍋島 テツヒロ,こうじ,"Adventure,Comedy,Magic,Slice of Life,Web Novel,Fantasy,Harem", 1585 ,Cựu Dũng Giả Muốn Có Một Cuộc Sống Thanh Bình,4.6,434058,34894
None,富士田けやき,"Action,Adventure,Drama,Horror,Tragedy,Web Novel", 212 ,Tower of Karma,4.5,20783,8163
Kantoku,Hirasaka Yomi,"Comedy,Ecchi,Romance,Shounen,Slice of Life", 335 ,Những gì bạn cần là em gái,4.9,32041,12864
Sumaki Shungo,Tomoto Sui,"Action,Adventure,Fantasy,Harem,Isekai", 786 ,Konjiki no Word Master,5,51394,16918
None,Vịt Con Ăn Táo,"Action,Chinese Novel,Fantasy,Romance,Web Novel,Comedy", 383 ,Cô Vợ Hung Dữ Cũng Trùng Sinh,4.8,70704,51575
None,정수읠 (Jongsuil),"Action,Adventure,Comedy,Fantasy,Korean Novel,Psychological,School Life,Shounen", 419 ,The Editor Is the Novel’s Extra,4.7,70563,73144
Yu Jin,Hikaru Sugii,"Action,Fantasy,Drama,Romance,Seinen,Tragedy,Super Power,Supernatural,Adventure,Historical,Military,Mystery", 606 ,Tsurugi no Joou to Rakuin no Ko,4.9,108918,232050
Kuro Shina,So Hajikano,"Comedy,Drama,Romance,School Life", 404 ,Ai bảo Romcom không có thật chứ?,4.9,24106,12258
None,Hanazono Tofu,"Drama,Romance,School Life", 96 ,Câu chuyện về một người em gái bí mật hôn anh trai của mình hằng đêm.,4.6,8215,1481
Shigure Ui,Shuichi Nimaru,"Comedy,Drama,Harem,Romance,School Life", 323 ,Bạn thuở nhỏ chắc chắn sẽ không thua trong câu chuyện tình hài hước lãng mạn,4.9,19719,22000
tef,Maisaka Kou / Famitsu Bunko,"Action,Drama,Fantasy,Gender Bender,Isekai,Magic,Military,Seinen", 250 ,Công Cuộc Thống Nhất Dị Giới Của Nobunaga,4.8,24951,22735
47AgDragon,Chokingyomaru,"Action,Adventure,Ecchi,Gender Bender,Isekai,Shoujo ai,Shounen,Comedy,Fantasy,Romance,Super Power,Slice of Life,Harem,Magic,Web Novel,Yuri", 1923 ,The Reincarnated Vampire Wants an Afternoon Nap,4.9,849801,428210
CARNELIAN,Satou Kenji,"Action,Comedy,Mystery,Psychological,School Life,Seinen,Supernatural", 261 ,Shiinamachi-Senpai no Anzenbi,4.8,15726,22415
東西,FUNA,"Adapted to Manga,Adventure,Comedy,Fantasy,Isekai,Slice of Life,Web Novel", 322 ,Tiết kiệm 80000 đồng vàng ở thế giới khác để an dưỡng tuổi già.,4.9,32586,42836
Sacraneco,Riku Misora,"Fantasy,Comedy,Ecchi,Isekai,Adapted to Anime,Adapted to Manga", 143 ,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,4.6,11695,15449
"Laphet, 라펫",자은향,"Drama,Fantasy,Josei,Korean Novel,Psychological,Romance,Shoujo,Tragedy", 32 ,Failed To Abandon The Villain,4.4,4061,4011
None,Yuuri,"Comedy,Fantasy,Isekai,Magic,Shounen ai,Slice of Life,Web Novel", 32 ,Nekoda to shinjikonde iru Neko Kemonohito to Hitasura taeru Ban no Hanashi,5,4300,3785
Seohyun,Mekenlo,"Action,Adventure,Fantasy,Korean Novel,Magic,Web Novel,Harem", 449 ,The Book Eating Magician,4.9,115457,82384
None,薄暮冰轮 Bạc Mộ Băng Luân,"Adventure,Comedy,Cooking,Fantasy,One shot", 26 ,Nghe đồn tôi là Anh hùng,5,8199,1369
Fly,Amasaki Mirito,"Drama,Romance,Seinen,Adapted to Manga", 335 ,Kimi no Wasurekata wo Oshiete,4.9,27324,9581
Yuugen,"Hata Ryousuke , 羽田遼亮","Adventure,Fantasy,Seinen,Isekai,Magic,Super Power,Web Novel,Military", 2166 ,Riarisuto Maou Ni Yoru Seiiki Naki Isekai Kaikaku,4.9,382447,91523
クロサワテツ Kurosawa Tetsu,WING,"Adventure,Fantasy,Harem,Romance,Slice of Life", 365 ,Isekai Shoukan Saretara Munou to Iware Oidasaremashita. ～Kono Sekai wa Ore ni Totte Easy Mode deshita～,4.9,23213,17326
Rangu,Tanaka Doriru,"Comedy,Drama,Romance,School Life", 809 ,"My Stepsister Who Says Go Die Go Die to Me Every Day, Tries to Hypnotize Me to Fall For Her While I Was Sleeping..!",4.9,44886,6391
Kazuharu Kina,Kuyou Navagraha 九曜,"Comedy,Romance,School Life", 419 ,"Mawaru Gakuen, Senpai to Boku: Simple Life",4.9,21997,7285
None,Bankuru,"Adventure,Comedy,Ecchi,Fantasy,Gender Bender,Mystery,Romance,Slice of Life,Web Novel,Yuri", 555 ,Cuộc Sống Lúc Có Đuôi,4.9,85187,31868
Monggeul,Han Yi Rim,"Drama,Historical,Korean Novel,Web Novel", 63 ,The Villainess is a Marionette,5,7472,5091
None,후로스트,"Fantasy,Science Fiction,Seinen,Action,Drama,Magic,Mature,Mystery,Korean Novel,Psychological,Super Power,Supernatural", 175 ,Lao động tại ngoại ở rìa vũ trụ,4.8,24117,60296
Miyuki Ruria,Izushiro,"Action,Adventure,Drama,Fantasy,Harem,Romance,School Life,Supernatural", 226 ,Saikyou Mahoushi no Inton Keikaku,5,16280,9563
So-bin,Maruyama Kugane,"Action,Adventure,Fantasy,Isekai,Web Novel", 521 ,Overlord WN (Web Novel),4.4,228272,405128
Hechima,Nomura Mizuki,"Drama,One shot,Romance,School Life", 668 ,Motokano ga tenkou shitekite kimazui Kogure Richi no Wana to Koi,4.4,55386,31039
Kakao Lanthanum,Akatsuki Natsume,"Action,Adapted to Anime,Adapted to Manga,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance", 121 ,"Sentouin, Hakenshimasu!",4.6,10772,9379
Hiten,Saginomiya Misaki,"Drama,School Life,Slice of Life,Romance,One shot", 1158 ,Dokusha (boku) to Shujinkou (kanojo) to Futari no Korekara,4.9,106776,54559
Takehana Note,Seto Meguru,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,School Life,Supernatural,Adapted to Anime,Adapted to Manga", 186 ,Ore Dake Irerukakushi Dungeon ~Kossori Kitaete Sekai Saikyou~,4.7,11374,8686
Kakao,Awamura Akamitsu,"Action,Comedy,Ecchi,Fantasy,Harem,Romance", 514 ,Tensei Maou no Dai Gosan,4.9,31129,10603
Merontomari,Tsukikage,"Action,Adapted to Manga,Adventure,Fantasy,Romance,Shounen,Web Novel", 293 ,Kuraki Kyuuden no Shisha no Ou,4.9,21378,26753
Nanakagura,Aterui Mizuno,"Comedy,Romance,School Life,Web Novel", 929 ,Dokuzetsu shojo no tame ni kitaku-bu yamemashita,4.9,111227,54262
None,Kaburagi Haruka,"Action,Adventure,Comedy,Fantasy,Gender Bender,Mature,Romance,Slice of Life,Tragedy,Web Novel", 780 ,Phá Giới Nhãn Yuuri,4.7,212708,93701
None,Shinichi Kuno,"Comedy,Romance,School Life,Slice of Life", 93 ,"After Responding Seriously to a Marriage Promise, I Married my Cute Childhood Friend ~The Start of a Money Saving Life with my Wife~",5,5514,2655
None,子与我非鱼;,"Adventure,Comedy,Fantasy,Gender Bender,Harem,School Life,Shoujo ai,Chinese Novel", 630 ,"Even If I’m Reborn as a Cute Dragon Girl, I Will Still Make a Harem",4.9,102045,49963
relucy,simotti,"Action,Adventure,Comedy,Isekai,Martial Arts", 38 ,Wataru!!! The Hot-Blooded Teen and His Epic Adventures in a Fantasy World After Stopping a Truck with His Bare Hands!!,1,3312,5280
Iwamoto Hidetoshi,Bentobako (fuhai),"Action,Drama,Fantasy,Mature,Romance,School Life,Seinen,Supernatural,Web Novel", 74 ,Ototsukai wa Shi to Odoru,5,5654,9931
None,Toika; 토이카,"Action,Adventure,Comedy,Fantasy,Korean Novel,Game,Harem", 419 ,Never Die Extra,5,66826,77554
None,Buchinuki Udon,"Drama,Romance,School Life,Seinen,Slice of Life", 85 ,Head Over Heels from the Scarf I Lent Her,5,5083,3108
Mika Pikazo,Kamachi Kazuma,"Action,School Life,Science Fiction,Tragedy", 480 ,Apocalypse Witch: To the Strongests of an Age of Plenty,4.9,61296,70715
Parum,七菜なな,"Comedy,Drama,Romance,School Life,Harem", 816 ,"Danjo no yuujou ha seiritsu suru? (Iya, shinai!!)",4.6,49878,10157
COMTA,Teshima Fuminori,"Action,Comedy,Fantasy,Romance,Supernatural", 497 ,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",4.9,32650,20414
Midorigi Mura,Yuuki Kikaku,"Action,Adult,Ecchi,Magic,Netorare", 242 ,Sou ha sen hime sakurahime 〜 In goku futanari choukyou de shasei shimakutchau kyonyuu kurokami otome 〜,4.5,66792,58151
Futaba Hazuki,Reia,"Drama,Isekai,Otome Game,Romance,Shoujo,Slice of Life,Web Novel", 446 ,Koushaku Reijou no Tashinami,4.9,111092,72708
DAL,Ryu Heon,"Drama,Fantasy,Isekai,Korean Novel,Romance,School Life,Shoujo", 179 ,The Male Lead’s Villainess Fiancée,4.8,28628,16456
None,Bells on Cat Ears(猫耳铃铛),"Action,Adventure,Chinese Novel,Comedy,Fantasy,Harem,Romance,School Life,Supernatural,Web Novel", 293 ,Little Tyrant Doesn’t Want to Meet with a Bad End,5,42200,17563
Mura Karuki,Natsuno Chiyori,"Drama,Fantasy,Mature,Psychological,Tragedy,Web Novel,Horror", 70 ,The Splendid Daily Life of the Mother Devouring Princess,4.3,6457,1777
Ainy,Miyama Suzu,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Web Novel", 117 ,Thánh Long (Bahamut) Rơi Vào Lưới Tình Của Một Long Kỵ Sĩ Thất Bại,4.6,7998,12979
Spoon,Tikatika,"Korean Novel,Romance,Slice of Life,Historical,Magic", 213 ,"Một lần nữa, đưa ra Ánh Sáng",4.7,46457,15837
None,Haru no Hi,"Action,Adventure,Drama,Fantasy,Game,Magic,Supernatural,Web Novel", 757 ,Apotheosis of a Demon – A Monster Evolution Story,5,198238,167519
None,Kannazuki ( かんなづき ),"One shot,Romance,School Life,Tragedy,Yuri", 25 ,Two Lilies Bloom upon a Wordless Roof,5,4026,2276
None,Yuuki Yuki,"Adventure,Comedy,Fantasy,Romance,Shounen,Slice of Life", 196 ,Ma vương 400 tuổi là trai tân,5,15402,15252
Fal Maro (ファルまろ),Miyaji Takumi (宮地拓海),"Comedy,Isekai,Web Novel,Romance,Slice of Life", 2088 ,Isekai Sagishi no Consulting,4.9,799536,557083
Fuku Kitsune,Aotsuki Koji,"Action,Adventure,Ecchi,Fantasy,Harem", 701 ,Tensei Muhai no Isekai Kenja: Game no Job de Tanoshii Second Life,4.8,54964,13170
Không có dữ liệu,Okura Inari,"Action,Adventure,Comedy,Fantasy,Game,Web Novel", 76 ,Câu chuyện về một ông chú ‘nô lệ’ trong công ty trở thành một ‘Xạ thủ’ thích đi PK trong tựa game VR nhập vai,4.5,13971,12425
None,Frost,"Action,Adventure,Comedy,Fantasy,Supernatural", 69 ,Hermit wizard,4.9,4235,4192
None,Shinkai Makoto,"Drama,Fantasy,Romance,Slice of Life", 97 ,Tenki no Ko,5,13069,14689
Ogino,天草白,"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Mature,Romance", 628 ,Isekai Tensei Harem,4.7,95597,23438
Booota,Aya Hazuki,"Drama,Romance,Slice of Life,Tragedy", 100 ,"Hello, Hello and Hello ~Piece of Mind~",4.7,5436,2395
Harukawa Haru,Soratani Reina,"Adapted to Manga,Drama,Romance,School Life,Shoujo", 602 ,Kondo wa Zettai ni Jamashimasen!,4.9,173970,82027
堀泉インコ (Horizumi Inco),岬鷺宮 (Misaki Saginomiya),"Drama,Romance,Slice of Life,Adapted to Manga,Comedy,Tragedy", 159 ,Yêu cầu của Hiyori-chan là tuyệt đối,4.8,8668,3444
竹花ノート (Note Takehana),駿馬京 (Kyo Sumura),"Comedy,Psychological,Romance", 180 ,Influence Incident,4.9,14585,6333
Nimoshi,年中麦茶太郎,"Comedy,Drama,Fantasy,Psychological,Romance,Shounen,Super Power", 828 ,"Là Một Thần Long Hô Phong Hoán Vũ, Nhưng Con Có Thể Gọi Papa Được Không?",4.9,49095,17636
None,Hirukuma,"Fantasy,Mystery,Slice of Life", 448 ,NPC Town-building Game,4.9,91587,44640
None,コレアンダー,"Adult,Comedy,Fantasy,Gender Bender,Harem,Shoujo ai", 66 ,Magical Girl Shiny Angel ~Humiliating Futanari Training~,4.8,19376,17760
None,Tsukikage,"Action,Comedy,Fantasy,Web Novel,One shot", 39 ,Tui triệu hồi ra toàn Slime,5,4921,3717
Itou Souichi,Soramatsu Renji,"Action,Adventure,Fantasy,Harem", 183 ,Taikutsu-girai no Fuuin Jutsushi,4.9,8902,2391
"Summer Light, Baek Jiyeon",Kin,"Drama,Fantasy,Historical,Isekai,Korean Novel,Psychological,Romance,Web Novel", 63 ,Phương Thức Bảo Vệ Anh Trai Nữ Chính,5,25712,6668
Tite Kubo,Makoto Matsubara,"Comedy,Fantasy,Historical,Romance,Supernatural", 45 ,Bleach - WE DO knot ALWAYS LOVE YOU,4.5,23143,36566
Katto,Kurodome Hagane; Kuroru,"Action,Comedy,Fantasy,Slice of Life,Supernatural", 126 ,Không có bất cứ tổ chức bí mật tà ác quái dị nào cả(thiệt luôn!?) nên tôi đành phải tự mình lập ra một cái!,5,8507,3583
Buriki,Rakuda,"Comedy,Drama,Ecchi,Harem,Romance,School Life,Shounen,Slice of Life", 229 ,Ore wo Suki Nano wa Omae Dake ka yo,4.8,16362,25074
Jonsun,Seto Meguru - 瀬戸 メグル,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance", 675 ,Jyaryu Tensei,4.5,73929,50821
Peroshi,Mine,"Action,Adventure,Comedy,Drama,Fantasy,Romance,Seinen", 108 ,Kuitsume Youhei no Gensou Kitan,4.3,6471,5391
Jun (じゅん),Kazuno Fehu (鹿角フェフ),"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Isekai,Magic,Military,Shounen,Super Power", 506 ,Isekai Apocalypse Mynoghra,5,48355,52160
None,Aiura Akira-相浦アキラ,"Horror,Seinen,Web Novel", 14 ,He Who Doesn’t Listen to People,4.2,5296,484
Pyon-Kti,Nozomi Kouta,"Action,Ecchi,Fantasy,Harem,Romance,Comedy,Magic", 737 ,Shindou Yuusha to Maid Onee-san,4.9,56871,24744
None,樫の木人形,"One shot,School Life,Shoujo ai,Yuri,Tragedy,Web Novel,Romance", 30 ,"Together, Always",4.9,5849,1392
Usui Tsukasa,Minami,"Comedy,Ecchi,Fantasy,Romance,School Life,Shounen", 281 ,Douyara Otome Game no Kouryaku Taishou ni Tensei Shita Rashii,5,31088,19626
Kina KAZUHARU,Gozen no Ryokucha,"Comedy,Romance,School Life,Slice of Life", 686 ,It Seems I Was Hitting On the Most Beautiful Girl in School Without Me Noticing,4.9,41934,4493
Kantoku,Sagara Sou,"Adapted to Anime,Adapted to Manga,Comedy,Ecchi,Harem,Romance,School Life,Seinen,Slice of Life,Supernatural", 85 ,Hentai Ouji to Warawanai Neko,4.8,6090,13059
None,Fuu; ふぅ,"Comedy,Romance,Slice of Life,Web Novel", 158 ,Bọn tôi (hiện tại) không có hẹn hò,4.3,13192,6598
"Ilang, Irangbi",Haese,"Drama,Josei,Romance,Web Novel", 30 ,Tôi chỉ là một kẻ thay thế,5,3026,2778
Manyako,Mikumo Gakuto,"Action,Adapted to Anime,Adapted to Manga,Comedy,Ecchi,Harem,Romance,Supernatural", 104 ,Strike The Blood,1.6,11736,4880
Shirakaba,Iori Miyazawa,"Adventure,Drama,Mystery,Science Fiction,Super Power,Supernatural,Yuri", 212 ,Urasekai Picnic,5,44173,26316
None,Uehashi Nahoko(上橋 菜穂子),"Adventure,Fantasy,Mystery,Science Fiction,Tragedy,Adapted to Anime,Slice of Life", 50 ,Shika no Ou,4.7,4206,8262
None,筍,"Fantasy,Romance,Tragedy,Web Novel", 40 ,A Certain Elf’s Note,4.7,10645,1831
None,Hachi,"Romance,School Life,Slice of Life", 355 ,About the Time When I Lied to My Tsundere Childhood Friend That “I Got a Girlfriend”,5,39337,6106
bob,Tsukikage,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 864 ,Darenidemo Dekiru Kage Kara Tasukeru Maō Tōbatsu,4.8,274679,159582
Nabeshima Tetsuhiro,Namakura,"Action,Adapted to Manga,Fantasy,Web Novel,Shoujo", 118 ,The Villainess Who Has Been Killed 108 Times,4.9,6448,2305
None,虎月,"Horror,Mystery,One shot,Romance,Shoujo ai,Tragedy", 20 ,Miền đất mộng mơ,5,6051,2289
Ryosuke Fuji,Kata Rina,"Fantasy,Game", 126 ,ShangriLa Frontier ~ Shitty Games Hunter Challenges Godly Game ~,4.8,14586,14317
None,Takayama Hidenori,"Comedy,Drama,Romance,School Life,Web Novel", 284 ,Trauma Danshi wa Shizuka ni Kurashitai,4.9,36158,16092
Hông có,Hitoneko,"Action,Adventure,Fantasy,Gender Bender,Isekai,Shoujo ai,Shounen,Super Power,Web Novel,Yuri,Drama", 1352 ,Dragon's Bloodline,4.8,380861,207051
lack,Kumo Kagyu,"Action,Adapted to Manga,Adventure,Comedy,Fantasy,Horror,Magic,Mystery,Seinen,Slice of Life,Supernatural,Suspense,Tragedy", 53 ,Goblin Slayer Side Story II: Dai Katana,4.4,6045,3168
None,Bells on Cat Ears,"Action,Comedy,Fantasy,Harem,Isekai,Magic,Romance,Shounen,Super Power,Supernatural,Web Novel,Adventure,Game,School Life", 167 ,Little Tyrant Doesn’t Want to Meet with a Bad End,4.9,14405,6851
Shimeji,Kawahara Reki,"Action,Adapted to Manga,Drama,Psychological,Super Power,Supernatural", 143 ,The Isolator,4.9,17626,71282
None,Tsukimi Cocoa,"Adventure,Comedy,Drama,Fantasy,Harem,Isekai,Magic,Martial Arts,Mystery,Romance,School Life,Science Fiction,Shounen,Super Power,Tragedy,Web Novel", 84 ,I Came Back but the World is Still a Fantasy!?,4.3,5719,4844
None,Sakuragi Sakura (桜木桜),"Action,Comedy,Drama,Ecchi,Fantasy,Isekai,Mature,Romance", 183 ,Santairiku Eiyuuki,5,10038,6258
Komeshiro Kasu,Nishi,"Action,Adventure,Ecchi,Fantasy,Harem,Romance,Comedy,Super Power,Web Novel,Adapted to Manga,Shounen", 2189 ,Kaette Kita Motoyuusha,4.9,808575,306056
None,つがん,"Comedy,Romance,School Life", 112 ,Lonely Me and the Lonely Caring Goddess,5,7020,2832
Fal Maro (ファルまろ),Miyaji Takumi (宮地拓海),"Comedy,Isekai,Romance,Slice of Life,Web Novel", 434 ,Isekai Sagishi no Consulting,5,25227,27010
Oryo (おりょう),Kagami Yuu (鏡遊),"Comedy,Ecchi,Harem,Romance,School Life", 1503 ,Bạn Gái Tôi Là Giáo Viên,5,159584,96221
None,Abusan,"Comedy,Fantasy,Romance,Seinen,Web Novel", 48 ,Ve sầu cũng có thể tái sinh thành Rồng,4.7,6416,6643
None,Kannazuki,"Romance,School Life,Tragedy,Yuri,One shot", 35 ,Cặp bách hợp nở rộ trên mái trường lặng thinh,4.8,8143,2342
Tsukasa Kiryu,Baba Okina,"Adventure,Comedy,Fantasy,Gender Bender,Psychological,Shoujo ai", 1682 ,Kumo Desu Ga Nani Ka,4.9,300522,24628
Yoshida Bana,Kurinohara Sosuke,"Comedy,Drama,Romance,Seinen,Slice of Life", 564 ,Câu Chuyện Tình Hài Hước Xoay Quanh Vấn Đề Hôn Nhân,4.9,24538,10795
None,Masato Hayase,"Action,Drama,Horror,Science Fiction", 15 ,S.I.C. Hero Saga Series: Kamen Rider Ryuki: World of If,5,6510,4390
None,Masato Hayase,"Action,Drama,Horror,Science Fiction", 16 ,S.I.C. Hero Saga Series: Kamen Rider Ryuki: Advent Calendar,4.8,6079,5261
Kenji Ando,Masato Hayase,"Action,Drama,Horror,Science Fiction", 14 ,S.I.C. Hero Saga Series: Kamen Rider Kiva: King of Vampire,4.3,6086,6063
KAWORU,D51,"Comedy,Supernatural,Chinese Novel,Romance,Ecchi", 122 ,Tình yêu 'thay thế' của tôi với thiếu nữ 'Bỉ Ngạn',4.7,10612,19522
Kisaragi Yuri,Kurasu Piero,"Adapted to Manga,Isekai,Slice of Life,Web Novel,Shoujo ai,Yuri", 878 ,Tensei Oujo To Tensai Reijou No Mahou Kakumei,4.9,130672,49008
None,平日黒髪お姉さん,"Horror,Mystery,Psychological,Romance,Tragedy", 305 ,Girlfriend’s Love Is Heavier Than Anyone,4.7,46999,18645
Saba Mizore,Orikasa Yujin,"Comedy,Drama,Romance,School Life,Shounen,Supernatural", 112 ,Sekaiichi Kantan na Heroine no Oto Shikata,3.1,6854,15076
Nikata,Soy,"Comedy,Fantasy,Romance,School Life,Shoujo", 234 ,Tiểu thư phản diện thì nên làm quái gì cho ổn nhỉ?,4.7,26433,23814
None,コーチャー,"Adventure,Fantasy,Horror,Psychological,Tragedy", 40 ,Anh hùng phải chết,5,6757,5362
Asanagi,Rifujin na Magonote,"Action,Adapted to Manga,Adventure,Comedy,Ecchi,Fantasy,Harem,Magic,Romance", 760 ,Orc Eiyuu Monogatari-Sontaku Retsuden,4.9,98490,44321
Shin Sora,Kizuka Nero,"Action,Adult,Adventure,Drama,Harem,Horror,Isekai,Psychological,Tragedy", 365 ,"Nidome no Yuusha wa Fukushuu no Michi wo Warai Ayumu ~Maou yo, Sekai no Hanbun wo Yaru Kara Ore to Fukushuu wo Shiyou~",5,27356,21961
